SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
1,12499,Elic Ayomanor,WR,22.3,TEN,88.0,88,90,3.3,2.3,1.3,1,1,1,57,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,13,1,1,0,7,0,13,6.5,1.9,0,0,0,13,0,NA,0,0,78.9%,NA,NA,NA,0,NA,1,7,0.143,1.0,28,25.0%,0.46,0,NA,NA,NA,NA,NA,0.036,NA,13,@ DEN,27,·,6.1,-2.8
1,6806,J.K. Dobbins,RB,26.8,DEN,14.0,13,14,14.8,13.8,12.8,1,1,1,76,40,0,0.0%,0,0,0,0,0,0,0.00,63,0,0,0,0.00,0.00,2,-3,0,0,0,2,8,5,2.5,2.5,16,3,1,68,1,59,63,3.94,52.6%,4,3.70,0.250,2,0.620,2,18,0.111,2.0,NA,5.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,68,vs TEN,3,·,11.2,3.6
1,10236,Dalton Kincaid,TE,25.9,BUF,4.0,1,1,14.8,12.8,10.8,1,1,1,85,43,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,40,0,2,1,4,8,48,12.0,12.0,0,0,0,48,0,NA,0,0,50.6%,NA,NA,NA,0,NA,3,4,0.750,3.0,28,8.7%,1.71,0,NA,NA,NA,NA,NA,0.071,NA,48,vs BAL,10,·,7.3,7.5
1,10222,Jayden Reed,WR,25.4,GB,22.0,23,18,13.5,12,10.5,1,1,0,48,18,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,31,0,1,1,5,14,45,15.0,9.0,0,0,0,45,0,NA,0,0,37.5%,NA,NA,NA,0,NA,2,5,0.400,2.0,12,22.7%,3.75,0,NA,NA,NA,NA,NA,0.083,NA,45,vs DET,6,IR,7.2,6.3
1,4981,Calvin Ridley,WR,30.7,TEN,56.0,60,71,6.7,4.7,2.7,1,1,1,57,54,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,15,3,1,0,8,12,27,6.8,3.4,0,0,0,27,0,NA,0,0,94.7%,NA,NA,NA,0,NA,1,8,0.125,1.0,32,28.6%,0.84,0,NA,NA,NA,NA,NA,0.031,NA,27,@ DEN,27,·,12.7,-6.0
1,1373,Geno Smith,QB,34.9,LV,15.0,15,15,18.48,18.48,18.48,1,1,1,63,63,0,70.6%,222,34,24,16,10,1,102.80,372,4,1,362,10.65,15.08,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,10,0,NA,10,5,100.0%,NA,NA,NA,1,NA,18,36,NA,NA,NA,NA,NA,17,50.0%,2.79,14.7%,41.0%,10.6,NA,39,372,@ NE,12,·,19.0,-0.5
1,7049,Jauan Jennings,WR,28.2,SF,85.0,85,85,3.6,2.6,1.6,1,1,1,76,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,0,0,1,0,5,16,16,8.0,3.2,0,0,0,16,0,NA,0,0,65.8%,NA,NA,NA,0,NA,1,5,0.200,1.0,23,14.3%,0.70,0,NA,NA,NA,NA,NA,0.043,NA,16,@ SEA,17,OUT,11.3,-7.7
1,10444,Cedric Tillman,WR,25.4,CLE,18.0,16,14,16.2,13.7,11.2,1,1,1,76,67,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,40,0,2,1,8,12,52,10.4,6.5,0,0,0,52,0,NA,0,0,88.2%,NA,NA,NA,0,NA,3,8,0.375,3.0,45,17.8%,1.16,0,NA,NA,NA,NA,NA,0.044,NA,52,vs CIN,11,IR,9.1,7.1
1,4037,Chris Godwin,WR,29.6,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,30,OUT,OUT,OUT
1,12535,Isaac TeSlaa,WR,23.6,DET,49.0,39,29,8.3,7.8,7.3,1,1,0,67,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,13,0,0,1,1,0,13,13.0,13.0,0,0,0,13,0,NA,0,0,4.5%,NA,NA,NA,0,NA,1,1,1.000,1.0,3,2.6%,4.33,0,NA,NA,NA,NA,NA,0.000,NA,13,@ GB,28,·,3.7,4.6
1,11655,Tyrone Tracy,RB,25.8,NYG,39.0,39,40,5.5,4.5,3.5,1,1,1,68,50,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,2,2,1,0,0,5,9,11,5.5,2.2,10,0,1,35,0,29,24,2.4,73.5%,1,2.90,0.100,1,0.390,1,15,0.067,1.0,NA,13.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,35,@ WAS,21,OUT,12.3,-6.8
1,6768,Tua Tagovailoa,QB,27.5,MIA,30.0,30,30,7.26,7.26,7.26,1,1,1,48,39,1,60.9%,55,23,14,5,9,2,51.70,121,3,1,114,4.96,8.14,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,7,0,NA,7,7,81.3%,NA,NA,NA,0,NA,6,24,NA,NA,NA,NA,NA,6,26.1%,2.64,8.7%,25.9%,6.9,NA,27,121,@ IND,22,·,20.1,-12.8
1,8110,Jake Ferguson,TE,26.7,DAL,22.0,24,29,7.3,4.8,2.3,1,1,1,61,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,15,0,0,0,6,8,23,4.6,3.8,0,0,0,23,0,NA,0,0,77.0%,NA,NA,NA,0,NA,0,6,0.000,0.0,27,17.6%,0.85,0,NA,NA,NA,NA,NA,0.000,NA,23,@ PHI,29,·,9.0,-1.7
1,11576,Braelon Allen,RB,21.6,NYJ,35.0,34,27,6.9,6.9,6.9,1,1,0,64,20,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,6,0,0,9,1,13,9,1.5,31.3%,0,2.20,0.000,1,0.220,1,6,0.167,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,9,vs PIT,23,IR,5.8,1.1
1,8131,Isaiah Likely,TE,25.4,BAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,30,·,·,·
1,4033,David Njoku,TE,29.2,CLE,24.0,23,23,6.7,5.2,3.7,1,1,1,76,64,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,14,0,1,0,6,23,37,12.3,6.2,0,0,0,37,0,NA,0,0,84.2%,NA,NA,NA,0,NA,1,6,0.167,1.0,36,13.3%,1.03,0,NA,NA,NA,NA,NA,0.028,NA,37,vs CIN,1,·,13.1,-6.4
1,8205,Isiah Pacheco,RB,26.5,KC,41.0,43,43,4.8,3.8,2.8,1,1,1,61,31,0,0.0%,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,2,-7,0,0,0,3,10,3,1.5,1.0,5,1,1,28,0,18,25,5,50.8%,3,3.60,0.600,1,0.960,1,8,0.125,1.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,28,@ LAC,25,·,12.4,-7.6
1,9480,Brenton Strange,TE,24.7,JAX,17.0,18,19,9.9,7.9,5.9,1,1,1,66,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,36,0,3,0,4,23,59,14.8,14.8,0,0,0,59,0,NA,0,0,78.8%,NA,NA,NA,0,NA,3,4,0.750,3.0,19,12.9%,3.11,0,NA,NA,NA,NA,NA,0.158,NA,59,vs CAR,2,OUT,8.0,1.9
1,421,Matthew Stafford,QB,37.6,LAR,20.0,20,20,13.6,13.6,13.6,1,1,1,60,60,1,72.4%,177,29,21,12,8,0,109.10,243,3,1,245,8.45,11.67,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,-2,0,NA,-2,-0.5,100.0%,NA,NA,NA,0,NA,13,33,NA,NA,NA,NA,NA,13,44.8%,2.42,6.9%,31.3%,7.8,NA,32,243,vs HOU,32,·,18.0,-4.4
1,12541,Dont'e Thornton,WR,22.8,LV,58.0,54,48,6.5,5.5,4.5,1,1,0,63,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,45,0,2,0,4,0,45,22.5,11.3,0,0,0,45,0,NA,0,0,60.3%,NA,NA,NA,0,NA,2,4,0.500,2.0,22,11.8%,2.05,0,NA,NA,NA,NA,NA,0.091,NA,45,@ NE,7,·,7.2,-0.7
1,12510,Jalen Milroe,QB,22.8,SEA,34.0,34,34,0.1,0.1,0.1,1,1,0,52,1,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,1.9%,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,1,vs SF,10,·,·,·
1,9494,Marvin Mims,WR,23.5,DEN,94.0,112,117,2.2,0.7,-0.8,1,1,0,76,40,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,5,0,1,0,4,7,12,4.0,3.0,0,0,0,12,0,NA,0,0,52.6%,NA,NA,NA,0,NA,1,4,0.250,1.0,27,10.0%,0.44,0,NA,NA,NA,NA,NA,0.037,NA,12,vs TEN,9,·,9.1,-6.9
1,8676,Rashid Shaheed,WR,27.0,NO,40.0,51,62,9.3,6.3,3.3,1,1,1,75,64,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,28,0,2,0,9,5,33,5.5,3.7,0,0,0,33,0,NA,0,0,85.3%,NA,NA,NA,0,NA,2,9,0.222,2.0,42,19.6%,0.79,0,NA,NA,NA,NA,NA,0.048,NA,33,vs ARI,14,·,10.5,-1.2
1,12509,Tre Harris,WR,23.6,LAC,95.0,95,93,2.1,1.6,1.1,1,1,0,65,5,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,1,0,1,6,11,11.0,11.0,0,0,0,11,0,NA,0,0,7.7%,NA,NA,NA,0,NA,1,1,1.000,1.0,4,2.9%,2.75,0,NA,NA,NA,NA,NA,0.250,NA,11,vs KC,31,·,1.5,0.6
1,12495,Ollie Gordon,RB,21.7,MIA,65.0,70,76,1.3,0.8,0.3,1,1,0,48,12,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,1,-5,0,0,0,1,4,-1,-1.0,-1.0,2,0,1,3,0,4,4,2,25.0%,1,2.00,0.500,1,0.700,1,3,0.333,1.0,NA,3.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,3,@ IND,24,·,8.9,-7.6
1,4199,Aaron Jones,RB,30.8,MIN,12.0,12,15,15.7,14.2,12.7,1,1,1,56,28,0,0.0%,0,0,0,0,0,0,0.00,23,0,0,0,0.00,0.00,3,21,0,1,1,3,23,44,14.7,14.7,8,1,1,67,0,19,23,2.88,50.0%,2,2.40,0.250,1,0.490,3,11,0.273,3.0,NA,15.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,67,@ CHI,7,IR,13.2,2.5
1,8121,Romeo Doubs,WR,25.4,GB,45.0,40,32,8.8,7.8,6.8,1,1,1,48,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,63,0,2,0,4,5,68,34.0,17.0,0,0,0,68,0,NA,0,0,70.8%,NA,NA,NA,0,NA,2,4,0.500,2.0,16,18.2%,4.25,0,NA,NA,NA,NA,NA,0.125,NA,68,vs DET,6,·,7.1,1.7
1,12498,Mason Taylor,TE,21.4,NYJ,38.0,37,33,3,2.5,2,1,1,1,64,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,18,0,1,0,1,2,20,20.0,20.0,0,0,0,20,0,NA,0,0,87.5%,NA,NA,NA,0,NA,1,1,1.000,1.0,19,4.5%,1.05,0,NA,NA,NA,NA,NA,0.053,NA,20,vs PIT,16,·,6.0,-3.0
1,8154,Brian Robinson,RB,26.5,SF,43.0,40,39,4.7,4.2,3.7,1,1,0,76,18,0,0.0%,0,0,0,0,0,0,0.00,33,0,0,0,0.00,0.00,1,-5,0,0,0,2,9,4,4.0,2.0,9,0,1,37,0,29,33,3.67,23.7%,3,3.20,0.333,1,0.653,1,11,0.091,1.0,NA,5.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,37,@ SEA,18,·,4.5,0.2
1,11646,Jalen Coker,WR,23.9,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ JAX,24,IR,IR,IR
1,2449,Stefon Diggs,WR,31.8,NE,31.0,34,39,11.7,8.7,5.7,1,1,1,71,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,38,0,3,0,7,19,57,9.5,8.1,0,0,0,57,0,NA,0,0,40.8%,NA,NA,NA,0,NA,3,7,0.429,3.0,34,15.2%,1.68,0,NA,NA,NA,NA,NA,0.088,NA,57,vs LV,4,·,11.7,0.0
1,7090,Darnell Mooney,WR,27.9,ATL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TB,16,OUT,OUT,OUT
1,11627,Troy Franklin,WR,22.6,DEN,48.0,49,50,8.4,6.4,4.4,1,1,1,76,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,18,0,3,0,6,26,44,11.0,7.3,0,0,0,44,0,NA,0,0,59.2%,NA,NA,NA,0,NA,3,6,0.500,3.0,26,15.0%,1.69,0,NA,NA,NA,NA,NA,0.115,NA,44,vs TEN,9,·,4.7,3.7
1,5012,Mark Andrews,TE,30.0,BAL,50.0,50,50,1.5,1,0.5,1,1,1,51,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,1,5,5.0,5.0,0,0,0,5,0,NA,0,0,74.5%,NA,NA,NA,0,NA,0,1,0.000,0.0,14,5.3%,0.36,0,NA,NA,NA,NA,NA,0.000,NA,5,@ BUF,30,·,10.7,-9.2
1,12547,Kyle Williams,WR,22.8,NE,93.0,94,91,2.2,1.7,1.2,1,1,0,71,7,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,12,0,1,0,1,0,12,12.0,12.0,0,0,0,12,0,NA,0,0,9.9%,NA,NA,NA,0,NA,1,1,1.000,1.0,5,2.2%,2.40,0,NA,NA,NA,NA,NA,0.200,NA,12,vs LV,4,·,2.0,0.2
1,1466,Travis Kelce,TE,36.0,KC,8.0,3,2,12.7,11.7,10.7,1,1,1,61,51,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,23,0,1,1,4,24,47,23.5,11.8,0,0,0,47,0,NA,0,0,83.6%,NA,NA,NA,0,NA,2,4,0.500,2.0,33,10.3%,1.42,0,NA,NA,NA,NA,NA,0.030,NA,47,@ LAC,26,·,11.9,0.8
1,12497,Tory Horton,WR,22.8,SEA,999.0,999,999,0,0,0,1,1,0,52,28,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,53.8%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,18,·,5.6,-5.6
1,9504,Kayshon Boutte,WR,23.4,NE,17.0,18,20,16.3,13.3,10.3,1,1,1,71,58,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,100,0,5,0,8,3,103,17.2,12.9,0,0,0,103,0,NA,0,0,81.7%,NA,NA,NA,0,NA,5,8,0.625,5.0,41,17.4%,2.51,0,NA,NA,NA,NA,NA,0.122,NA,103,vs LV,4,·,5.8,10.5
1,11618,Jalen McMillan,WR,23.8,TB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,30,IR,IR,IR
1,8132,Tyler Allgeier,RB,25.4,ATL,57.0,52,49,2.4,2.4,2.4,1,1,1,76,19,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,10,0,1,24,0,23,24,2.4,25.0%,3,2.30,0.300,1,0.530,1,10,0.100,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,24,vs TB,17,·,5.8,-3.4
1,8126,Wan'Dale Robinson,WR,24.7,NYG,34.0,37,43,11.5,8.5,5.5,1,1,0,68,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,21,0,4,0,8,34,55,9.2,6.9,0,0,0,55,0,NA,0,0,76.5%,NA,NA,NA,0,NA,4,8,0.500,4.0,32,21.6%,1.72,0,NA,NA,NA,NA,NA,0.125,NA,55,@ WAS,10,·,8.5,3.0
1,12457,Jaydon Blue,RB,21.7,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,8,DNP,DNP,DNP
1,5848,Marquise Brown,WR,28.3,KC,9.0,13,21,19.9,14.9,9.9,1,1,1,61,57,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,60,1,4,0,16,39,99,9.9,6.2,0,0,0,99,0,NA,0,0,93.4%,NA,NA,NA,0,NA,4,16,0.250,4.0,40,41.0%,2.48,0,NA,NA,NA,NA,NA,0.100,NA,99,@ LAC,25,·,8.9,11.0
1,4066,Evan Engram,TE,31.0,DEN,28.0,29,31,5.1,3.6,2.1,1,1,0,76,26,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,5,0,1,0,4,16,21,7.0,5.3,0,0,0,21,0,NA,0,0,34.2%,NA,NA,NA,0,NA,1,4,0.250,1.0,17,10.0%,1.24,0,NA,NA,NA,NA,NA,0.059,NA,21,vs TEN,22,·,10.0,-4.9
1,12521,Elijah Arroyo,TE,22.4,SEA,47.0,47,47,1.7,1.2,0.7,1,1,0,52,16,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,0,0,1,2,7,7.0,7.0,0,0,0,7,0,NA,0,0,30.8%,NA,NA,NA,0,NA,0,1,0.000,0.0,9,4.3%,0.78,0,NA,NA,NA,NA,NA,0.000,NA,7,vs SF,3,·,3.6,-1.9
1,9508,Tyjae Spears,RB,24.2,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DEN,19,DNP,DNP,DNP
1,12536,Jaylin Noel,WR,23.0,HOU,102.0,102,103,1.7,1.2,0.7,1,1,0,63,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-4,0,0,0,2,11,7,7.0,3.5,0,0,0,7,0,NA,0,0,27.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,11,7.4%,0.64,0,NA,NA,NA,NA,NA,0.000,NA,7,@ LAR,12,·,4.1,-2.4
1,7611,Rhamondre Stevenson,RB,27.6,NE,42.0,44,44,4.7,3.7,2.7,1,1,1,71,46,0,0.0%,0,0,0,0,0,0,0.00,15,0,0,0,0.00,0.00,2,-2,0,0,0,3,14,12,6.0,4.0,7,0,1,27,0,14,15,2.14,64.8%,1,2.00,0.143,1,0.343,1,10,0.100,1.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,27,vs LV,10,·,7.0,-2.3
1,12471,DJ Giddens,RB,22.0,IND,45.0,41,38,4.1,4.1,4.1,1,1,0,73,18,0,0.0%,0,0,0,0,0,0,0.00,41,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,12,0,2,41,0,34,41,3.42,24.7%,1,2.80,0.083,2,0.363,2,12,0.167,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,41,vs MIA,4,·,4.0,0.1
1,1479,Keenan Allen,WR,33.4,LAC,10.0,9,11,19.8,16.3,12.8,1,1,1,65,40,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,48,0,5,1,10,20,68,9.7,6.8,0,0,0,68,0,NA,0,0,61.5%,NA,NA,NA,0,NA,6,10,0.600,6.0,28,29.4%,2.43,0,NA,NA,NA,NA,NA,0.179,NA,68,vs KC,31,·,8.8,11.0
1,6111,Jake Browning,QB,29.4,CIN,999.0,999,999,0,0,0,1,0,0,52,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,24,DNP,DNP,DNP
1,7571,Rashod Bateman,WR,25.8,BAL,91.0,92,98,3,2,1,1,1,1,51,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,5,0,0,0,4,5,10,5.0,2.5,0,0,0,10,0,NA,0,0,72.5%,NA,NA,NA,0,NA,0,4,0.000,0.0,18,21.1%,0.56,0,NA,NA,NA,NA,NA,0.000,NA,10,@ BUF,20,·,8.5,-5.5
1,12487,Terrance Ferguson,TE,22.5,LAR,999.0,999,999,0,0,0,1,1,0,60,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs HOU,28,·,1.8,-1.8
1,12483,Jack Bech,WR,22.7,LV,87.0,81,79,3.3,2.8,2.3,1,1,0,63,4,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,13,0,1,0,1,10,23,23.0,23.0,0,0,0,23,0,NA,0,0,6.3%,NA,NA,NA,0,NA,1,1,1.000,1.0,2,2.9%,11.50,0,NA,NA,NA,NA,NA,0.500,NA,23,@ NE,7,·,2.2,1.1
1,4039,Cooper Kupp,WR,32.2,SEA,86.0,87,87,3.5,2.5,1.5,1,1,1,52,46,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,12,0,0,0,3,3,15,7.5,5.0,0,0,0,15,0,NA,0,0,88.5%,NA,NA,NA,0,NA,0,3,0.000,0.0,22,13.0%,0.68,0,NA,NA,NA,NA,NA,0.000,NA,15,vs SF,18,·,11.7,-8.2
1,12492,Pat Bryant,WR,22.8,DEN,999.0,999,999,0,0,0,1,1,0,76,4,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,5.3%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TEN,9,·,1.7,-1.7
1,9501,Demario Douglas,WR,24.8,NE,51.0,44,35,8.2,7.2,6.2,1,1,0,71,45,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,2,-1,1,0,1,7,-1,-2,-1.0,-0.3,1,0,0,2,0,NA,4,4,63.4%,NA,NA,NA,0,NA,1,8,0.125,1.0,38,15.2%,-0.05,0,NA,NA,NA,NA,NA,0.000,NA,2,vs LV,4,·,8.7,-0.5
1,8136,Rachaad White,RB,26.7,TB,54.0,55,55,2.6,2.1,1.6,1,1,0,58,14,0,0.0%,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,1,-3,0,0,0,1,5,2,2.0,2.0,2,0,1,16,0,5,14,7,24.1%,0,2.70,0.000,1,0.270,1,3,0.333,1.0,NA,3.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,@ ATL,32,·,6.2,-3.6
1,5022,Dallas Goedert,TE,30.7,PHI,14.0,17,21,11.4,7.9,4.4,1,1,1,63,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,34,0,2,0,7,10,44,6.3,6.3,0,0,0,44,0,NA,0,0,82.5%,NA,NA,NA,0,NA,2,7,0.286,2.0,22,30.4%,2.00,0,NA,NA,NA,NA,NA,0.091,NA,44,vs DAL,9,·,10.2,1.2
1,11626,Xavier Legette,WR,24.6,CAR,80.0,86,97,4,2.5,1,1,1,1,64,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,13,0,0,0,7,-3,10,3.3,1.4,0,0,0,10,0,NA,0,0,78.1%,NA,NA,NA,0,NA,0,7,0.000,0.0,28,20.0%,0.36,0,NA,NA,NA,NA,NA,0.000,NA,10,@ JAX,24,·,9.2,-5.2
1,12534,Kyle Monangai,RB,23.3,CHI,59.0,58,59,2.1,1.6,1.1,1,1,0,67,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,1,0,1,6,11,11.0,11.0,0,0,0,11,0,0,0,0,13.4%,1,0.00,NA,0,NA,1,1,1.000,1.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,11,vs MIN,15,·,3.3,-1.2
1,11625,Adonai Mitchell,WR,22.9,IND,79.0,79,80,4.1,3.1,2.1,1,1,0,73,15,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,21,0,1,0,2,0,21,10.5,10.5,0,0,0,21,0,NA,0,0,20.5%,NA,NA,NA,0,NA,1,2,0.500,1.0,5,6.9%,4.20,0,NA,NA,NA,NA,NA,0.200,NA,21,vs MIA,21,·,1.3,2.8
